ROI Number,Scan,BV/TV,SMI,Mean Tb N,Mean Tb Sp,Std Tb Sp,Min Tb Sp,Max Tb Sp,Mean Tb Th,Std Tb Th,Min Tb Th,Max Tb Th,Coefficient of Variation
4,350910_C0000231_SEG_UNCOMP,0.1668406555397638,0.7875063657209234,0.0327318294177,24.654162539699996,13.4968936003,2.0,59.0931472778,5.89713929066,1.68143280787,2.0,11.832159996,0.45679505806141857
5,350910_C0000231_SEG_UNCOMP,0.04856333404605884,1.621456367718231,0.0140328340812,66.2579911231,34.4255158793,2.0,106.808242798,5.0034514488,1.26032301764,2.0,8.0,0.8542622921790992
6,350910_C0000231_SEG_UNCOMP,0.134429987296716,1.0639351491847016,0.028969683544799996,28.8021899563,18.3424209003,2.0,75.9736785889,5.71665449197,1.66873854157,2.0,12.328827858,0.5045910805411518
1,350912_C0000226_SEG_UNCOMP,0.14964877306400695,0.7799831040380047,0.0375160913389,21.1207609286,6.14613092901,2.0,38.4707679749,5.53446791619,2.1710622011700003,2.0,13.4164075851,0.34163783953692783
2,350912_C0000226_SEG_UNCOMP,0.09035053517300363,0.8795909112674264,0.025499263442099997,34.5529207372,13.400196194000001,2.0,66.8730163574,4.6638983004300005,1.1852136215,2.0,9.16515159607,0.35215546007146126
3,350912_C0000226_SEG_UNCOMP,0.07719446086508107,1.3799739881554456,0.0293152197933,29.707095137800003,11.084242444300001,2.0,57.7581176758,4.40487833713,1.16247336324,2.0,8.24621105194,0.367855828394098
4,350912_C0000226_SEG_UNCOMP,0.0803356937125033,0.957925341658615,0.0170465643905,53.669073241499994,30.882653895700003,2.0,97.3447494507,4.993773833730001,1.29917068215,2.0,10.770329475399999,0.53721968551735
5,350912_C0000226_SEG_UNCOMP,0.04506207000641453,1.7839446522947282,0.0198049974028,45.0739643019,14.660926191400002,2.0,65.6048812866,5.41834224385,2.28635745972,2.0,10.954451560999999,0.6251525051388722
6,350912_C0000226_SEG_UNCOMP,0.0509483441709535,1.640588259341959,0.016377943303600002,55.2501875595,27.070277650300003,2.0,102.664505005,5.80753998671,2.21203646279,2.0,10.770329475399999,0.7626185345944693
1,350913_C0000239_SEG_UNCOMP,0.038084696944923085,1.983097498437028,0.018182927119599998,50.516335723400005,29.016415509699996,2.0,96.6850585938,4.48030994453,1.6064619295200002,2.0,10.1980390549,0.7604693816150039
2,350913_C0000239_SEG_UNCOMP,0.028848088847522862,1.8629026008991525,0.014052822268299998,67.412462278,35.7261491704,2.0,111.642288208,3.74762079331,1.02798871315,2.0,7.483314991,0.756646403272806
3,350913_C0000239_SEG_UNCOMP,0.07104248682505943,1.1888314571037637,0.018476780796700003,49.7292474429,31.734895064299998,2.0,101.46920776399999,4.3927346818599995,1.13210376914,2.0,8.0,0.8593327482073104
4,350913_C0000239_SEG_UNCOMP,0.08898901983473154,1.1095759681903752,0.021663775540700002,41.479846663400004,23.9505930729,2.0,77.8460006714,4.68015892387,1.23543895398,2.0,8.24621105194,0.5969545348996859
5,350913_C0000239_SEG_UNCOMP,0.11975046222345202,1.2217504814682592,0.0420366216174,19.494063962000002,9.05774629294,2.0,46.0434570312,4.294717379690001,1.0416688705600001,2.0,9.16515159607,0.3009967212740969
6,350913_C0000239_SEG_UNCOMP,0.009810456940898285,2.0716528814725717,0.0068237246897200005,142.387082211,48.1740426709,2.82842707634,169.67027282700002,4.16044798253,1.11241520905,2.0,6.63324975967,1.6643092470019192
1,350914_C0000261_SEG_UNCOMP,0.11953035581772675,0.8589312889504198,0.025616346615299997,33.4465885352,15.6053310381,2.0,63.435005188000005,5.5909844262,1.3121919528200001,2.0,10.1980390549,0.5165699675068413
2,350914_C0000261_SEG_UNCOMP,0.1070063013319582,1.206522469926586,0.0348131604023,23.941858513499998,8.08947033212,2.0,50.039985656700004,4.7829107531599995,1.17758295127,2.0,9.16515159607,0.3021165789035834
3,350914_C0000261_SEG_UNCOMP,0.08670148540380092,1.4266453885847017,0.0254743069718,33.8740848542,11.9190573298,2.0,50.0,5.38115381071,1.4114955580200002,2.0,10.770329475399999,0.5111869921835054
4,350914_C0000261_SEG_UNCOMP,0.11279195542530847,0.967781372161952,0.0325537180676,25.5355585761,6.95967606735,2.0,40.2492218018,5.18289877256,1.3523369246999999,2.0,8.4852809906,0.27518999628068225
5,350914_C0000261_SEG_UNCOMP,0.1927141635327707,0.35729460351713377,0.0390254289795,19.865202078699998,6.83473897296,2.0,37.5233268738,5.75911586341,1.4804879454799997,2.0,11.4891252518,0.3189008724261395
6,350914_C0000261_SEG_UNCOMP,0.13308419384456716,0.90052414700112,0.0258121123435,32.6538625976,17.027498799900002,2.0,69.8856201172,6.0876393257300006,1.41932025687,2.0,10.1980390549,0.2962398479073692
1,350915_C0000250_SEG_UNCOMP,0.16645704151835689,0.4623371457115652,0.0360882401381,22.3625226112,9.36213764696,2.0,44.2718887329,5.3473351201,1.43422285973,2.0,10.1980390549,0.4068870133325152
2,350915_C0000250_SEG_UNCOMP,0.096651867131196,1.1458874780041148,0.0341487595972,24.9230924474,8.5269657422,2.0,41.6173057556,4.360548065340001,1.12261499107,2.0,8.4852809906,0.32661778347704556
3,350915_C0000250_SEG_UNCOMP,0.096331140654282,1.2605264391632574,0.032602003085799997,25.9495481391,9.74574633628,2.0,52.6497879028,4.72341380648,1.4016397182,2.0,10.0,0.29190573510834716
4,350915_C0000250_SEG_UNCOMP,0.11455280667111073,1.0014662909725902,0.038060602212099996,21.849776554899996,7.467074617410001,2.0,43.3128166199,4.42411145214,1.02745262545,2.0,8.4852809906,0.21893041518225112
5,350915_C0000250_SEG_UNCOMP,0.0832662532858742,1.260446156998232,0.0278963219665,31.213516516,13.0414549004,2.0,62.7694206238,4.63350307327,1.15509499792,2.0,8.94427204132,0.5484691737589883
6,350915_C0000250_SEG_UNCOMP,0.11162853585218913,1.0144541096969275,0.0350213118775,23.8418413348,6.40484636635,2.0,35.8887176514,4.71220037266,1.18650682802,2.0,9.16515159607,0.3600200960426782
1,351001_C0000037_SEG_UNCOMP,0.13000742073025018,1.0819611392692303,0.0377131887284,21.567258208400002,6.6002811149800005,2.0,38.2099456787,4.94866456868,1.14092182651,2.0,9.16515159607,0.2169415335956214
2,351001_C0000037_SEG_UNCOMP,0.15783044260253815,0.9694388099962018,0.0379507111574,20.594894926400002,7.300874155469999,2.0,38.4187469482,5.75507242604,1.96665600132,2.0,13.4164075851,0.13410051569515458
3,351001_C0000037_SEG_UNCOMP,0.1437845095400405,1.0320462752083983,0.043160469946,18.3427598522,7.3837973128100005,2.0,43.6806602478,4.82658935204,1.17599762537,2.0,10.0,0.17913540223982838
4,351001_C0000037_SEG_UNCOMP,0.14015432603418568,0.8840691805145625,0.0360748892119,22.4809647955,6.998884985389999,2.0,45.254833221400006,5.23914805438,1.24403621915,2.0,8.94427204132,0.20362299542682158
5,351001_C0000037_SEG_UNCOMP,0.18474316726829085,0.7655552204940761,0.0418737744781,17.8434876233,4.72110761182,2.0,27.5680980682,6.0378083063100005,1.96970240685,2.0,12.328827858,0.1720363843336936
6,351001_C0000037_SEG_UNCOMP,0.1464477970493164,0.8732065744131687,0.037849576312800004,21.1143093299,5.947939110619999,2.0,36.986484527600005,5.30606567599,1.2541787672600002,2.0,8.94427204132,0.22148946802124855
1,351002_C0000151_SEG_UNCOMP,0.029384205164325158,1.7784847867966105,0.013727049508799999,69.2124900722,33.6835345691,2.0,104.096107483,3.63637663841,0.919956968162,2.0,6.0,0.7163915302220991
2,351002_C0000151_SEG_UNCOMP,0.08594526268127335,1.355597073773916,0.0329518618677,26.1191289178,13.174803831199998,2.0,56.7097892761,4.22816993932,1.35457309928,2.0,10.1980390549,0.4540869187600297
3,351002_C0000151_SEG_UNCOMP,0.12825600261612186,0.8867036646370273,0.0375778073396,22.1402986446,10.685285585199999,2.0,55.5337753296,4.47115292206,1.13749420165,2.0,8.24621105194,0.3813625499925015
4,351002_C0000151_SEG_UNCOMP,0.010352862012149874,2.554818477850626,0.009080011707049999,104.587721927,24.280358870500002,4.47213602066,129.166564941,5.54429466781,1.76037320648,2.0,8.24621105194,1.281990033549626
5,351002_C0000151_SEG_UNCOMP,0.034974907869747315,1.3144813651751217,0.0116206145434,81.9395213435,42.6788246864,2.0,124.86792755100001,4.11444734014,1.3319875741399998,2.0,8.4852809906,1.0441338847391164
6,351002_C0000151_SEG_UNCOMP,0.06723307381739972,1.3668545315246472,0.025843028598,34.5935048205,17.3136101096,2.0,76.4722137451,4.10165028518,1.01086544997,2.0,7.2111024856600014,0.3712238798979693
1,351102_C0000226_SEG_UNCOMP,0.1053570754776309,0.9450189525659431,0.0322852139395,26.3257611349,9.14807015892,2.0,47.497367858900006,4.64817020941,1.1375722648200002,2.0,8.94427204132,0.48344489917075656
2,351102_C0000226_SEG_UNCOMP,0.08919025997710893,0.9273295482026778,0.0244521513416,36.1776413309,16.348050370899998,2.0,66.3927688599,4.71855573704,1.17812265933,2.0,9.16515159607,0.506364605792577
3,351102_C0000226_SEG_UNCOMP,0.04894223150162879,1.4709318527181818,0.0186095891842,49.1620820403,18.8901441714,2.0,77.58866119380001,4.57365549268,1.06131586013,2.0,7.483314991,0.4181531163502108
4,351102_C0000226_SEG_UNCOMP,0.02887638824254468,2.0369030004622672,0.0174431452489,52.9652112624,16.4508866747,2.82842707634,75.0732955933,4.36389915489,1.03159409617,2.0,7.483314991,0.47610606778731185
5,351102_C0000226_SEG_UNCOMP,0.13163620813261726,0.5552151099747831,0.025972294608299997,33.2490381023,18.955093581099998,2.0,72.3049087524,5.25352838559,1.4643349991499999,2.0,10.0,0.49043379302290524
6,351102_C0000226_SEG_UNCOMP,0.07669607707497453,1.482929130518975,0.0300285263093,28.697699968400002,8.590485708220001,2.0,49.1934967041,4.6039675760000005,1.09599420485,2.0,8.0,0.29876956425859974
1,351301_C0000034_SEG_UNCOMP,0.08790420969222837,1.4826201724678132,0.0297405119208,28.9516342428,15.5537238046,2.0,62.8967399597,4.67253479178,1.12688307286,2.0,7.483314991,0.36291994185280935
2,351301_C0000034_SEG_UNCOMP,0.08530852629328235,1.3398255247128612,0.021986273799099995,40.721969374299995,28.0361785817,2.0,88.4081420898,4.7609537047099995,1.22723853644,2.0,8.94427204132,0.5351969911975716
3,351301_C0000034_SEG_UNCOMP,0.06638566415535739,1.6393115596667598,0.025320543134400002,34.285684110300004,12.8961842301,2.0,68.4105224609,5.20793949375,1.8151052829599998,2.0,10.0,0.4427668859866822
4,351301_C0000034_SEG_UNCOMP,0.1247578829537022,0.7769367110921241,0.030102475288999998,27.7718701935,14.600595827000001,2.0,66.5131530762,5.44798931635,1.9397511992900003,2.0,10.1980390549,0.3153860947442908
5,351301_C0000034_SEG_UNCOMP,0.04427125913441584,1.6223307392119497,0.0166381205702,55.8907430273,28.3178004529,2.0,94.7206420898,4.2121992361,0.979883953784,2.0,7.483314991,0.7021679404358865
6,351301_C0000034_SEG_UNCOMP,0.051725005345441284,1.5803887684086946,0.0209687793571,43.4665850354,19.9780449568,2.0,75.8155670166,4.22336309987,1.03825636891,2.0,7.483314991,0.6466287702636009
1,351302_C0000051_SEG_UNCOMP,0.2914633302728062,-0.4804352450260291,0.0660758991677,10.359365265700001,3.3378469161,2.0,21.2602920532,4.77474584884,1.17506561641,2.0,9.7979593277,0.21953288624952627
2,351302_C0000051_SEG_UNCOMP,0.1458503653766335,0.7949201955761974,0.046415615553,17.1534086357,4.56196284671,2.0,32.1869544983,4.39106488007,1.06584071871,2.0,8.24621105194,0.2265029074200162
3,351302_C0000051_SEG_UNCOMP,0.21836127636560304,0.06420540017767258,0.0599209361515,12.3462629953,4.3224631342699995,2.0,26.6833286285,4.34239482989,1.0107052342,2.0,8.24621105194,0.27759844885725243
4,351302_C0000051_SEG_UNCOMP,0.19153659426214045,0.4326270697378436,0.0505601793236,15.2213251469,5.12358414589,2.0,33.0454216003,4.5570857167400005,1.05522036365,2.0,8.24621105194,0.26688376351711746
5,351302_C0000051_SEG_UNCOMP,0.2806702554492057,-0.6156248300999908,0.0650452070931,10.7493473465,3.51807024926,2.0,23.6643199921,4.62457557095,1.11987425435,2.0,8.94427204132,0.1697463626807684
6,351302_C0000051_SEG_UNCOMP,0.22199145987145785,0.3223992506429993,0.053637885674800004,13.6864666228,4.50653109982,2.0,28.844409942600002,4.95707212633,1.20394770957,2.0,10.1980390549,0.13083788314893163
1,351303_C0000072_SEG_UNCOMP,0.057372306840907085,1.2128754249323963,0.0207873215047,43.7672457495,20.9016490901,2.0,79.3473358154,4.33900015502,1.31975387817,2.0,8.24621105194,0.44407281035872836
2,351303_C0000072_SEG_UNCOMP,0.10163884940948596,0.7941682553193823,0.0288980087265,29.9751866583,12.6031666546,2.0,61.74139785770001,4.6292737896,1.2443536761799998,2.0,10.0,0.42482690187868766
3,351303_C0000072_SEG_UNCOMP,0.09697888236255928,0.544961502293309,0.0206719617274,43.8820334987,29.1644683867,2.0,86.92525482180001,4.4926690663499995,1.16315081903,2.0,8.24621105194,0.5426076122333128
4,351303_C0000072_SEG_UNCOMP,0.06860716666457041,1.0028360852993448,0.024853164450500002,35.865856209200004,13.8690816,2.0,66.6933288574,4.37046870596,1.2970925140799998,2.0,8.0,0.45418289051407296
5,351303_C0000072_SEG_UNCOMP,0.07819122844529412,0.9493914652300384,0.026449849014900002,33.4614315695,13.6446071774,2.0,67.0820388794,4.34596761209,1.33339620084,2.0,8.4852809906,0.34305172754437424
6,351303_C0000072_SEG_UNCOMP,0.08937420604475077,0.7989292298652023,0.0221798070122,40.5836774569,27.470688918,2.0,91.3016967773,4.5023775954000005,1.39863842425,2.0,11.4891252518,0.6060939155800182
1,351304_C0000089_SEG_UNCOMP,0.16658753317317973,0.8129423525272438,0.0482237446625,16.0296276452,5.063098306280001,2.0,30.3315010071,4.70704485916,1.16615568067,2.0,10.1980390549,0.20546097359247956
2,351304_C0000089_SEG_UNCOMP,0.1982294011848013,0.4407235718719316,0.0503206789499,14.9774012309,5.11320402645,2.0,27.9284801483,4.89514462639,1.38834095632,2.0,10.0,0.11257574608478246
3,351304_C0000089_SEG_UNCOMP,0.17791515212497014,0.6419697931785521,0.049737123658300006,15.4423886104,5.044424745340001,2.0,28.9136638641,4.66331767992,1.2764867034799998,2.0,9.7979593277,0.15389853649014745
4,351304_C0000089_SEG_UNCOMP,0.16699315783515914,0.7827798263746941,0.05618883830969999,13.5039729979,3.3159465569099997,2.0,23.579652786300002,4.29315593523,1.08017004099,2.0,8.94427204132,0.21162755477203407
5,351304_C0000089_SEG_UNCOMP,0.08016904171959703,1.2033733762577317,0.0315792066507,27.6588976092,12.921011118800001,2.0,62.0,4.00750905706,1.16026266226,2.0,8.24621105194,0.19739036438743873
6,351304_C0000089_SEG_UNCOMP,0.12915215012514622,0.8677662942980564,0.0390108890785,20.9768076928,7.195464488560001,2.0,41.6173057556,4.657060789080001,1.18583299915,2.0,8.4852809906,0.411744266395922
1,351304_C0000091_SEG_UNCOMP,0.2607694919944156,-0.16508846420719578,0.0472895661496,14.991982758399999,4.5993691777,2.0,27.1293201447,6.15433093028,2.05723189982,2.0,12.8062486649,0.3150730835750542
2,351304_C0000091_SEG_UNCOMP,0.31057485504420995,-0.648665878846007,0.0611746882211,10.9971332748,3.12462273208,2.0,20.59126091,5.34949682793,1.3357637869499999,2.0,9.7979593277,0.1449031949280603
3,351304_C0000091_SEG_UNCOMP,0.16827134717697811,0.7699618089190954,0.044140863864400005,17.471810470599998,5.18037656745,2.0,29.1890392303,5.18293419115,1.39800650818,2.0,11.3137083054,0.19135296729752335
4,351304_C0000091_SEG_UNCOMP,0.30382230495428075,-0.6752289742400263,0.0517059026038,13.2942740182,4.470238568819999,2.0,24.413110733000003,6.045877679019999,1.7105560879799997,2.0,14.1421356201,0.2672972728185851
5,351304_C0000091_SEG_UNCOMP,0.2548973675273875,-0.06461268801971701,0.0566586450435,12.5156140296,3.89304993999,2.0,26.0,5.133943230969999,1.22118419676,2.0,10.0,0.1770831669727322
6,351304_C0000091_SEG_UNCOMP,0.14442439030525614,0.9346298614699698,0.045896599072099996,17.1941786209,6.03906760204,2.0,36.7695541382,4.59392812813,1.11127941043,2.0,8.717798233029999,0.2595111479471076
1,351305_C0000122_SEG_UNCOMP,0.10469832844906736,1.3927240885340826,0.030249959231500003,27.450787469699996,10.4684575515,2.0,47.5394554138,5.60710832269,2.2007919670700002,2.0,12.165525436400001,0.3885112635709706
2,351305_C0000122_SEG_UNCOMP,0.1354015998591319,0.8191640365123751,0.0374886874238,21.832014592100002,8.98867506641,2.0,46.1735839844,4.84269900071,1.4818916617,2.0,8.94427204132,0.282467967923213
3,351305_C0000122_SEG_UNCOMP,0.09455142314513187,1.025734493694744,0.0322814919226,26.673346160999998,12.3515832796,2.0,58.4465560913,4.30415644015,1.145839043,2.0,8.24621105194,0.3801074234554308
4,351305_C0000122_SEG_UNCOMP,0.11057988604776936,0.9068450051730816,0.031094358171799997,27.4105666418,11.790782439400001,2.0,51.1077308655,4.749608347940001,1.36449123498,2.0,8.24621105194,0.43256766925701085
5,351305_C0000122_SEG_UNCOMP,0.06107323883431647,1.2705335163974885,0.019417478065,47.282653360699996,29.311460011599998,2.0,95.3310012817,4.217340441459999,1.165439893,2.0,8.24621105194,0.6234916921618258
6,351305_C0000122_SEG_UNCOMP,0.010983309645691577,2.098405983192774,0.00874003643427,110.72661650799999,39.8210089161,2.82842707634,139.082702637,3.6893825004100003,0.913505152733,2.0,6.0,1.540539183800017
1,351308_C0000194_SEG_UNCOMP,0.1329930069050524,0.7422232331320995,0.0339539289573,24.6674298382,13.9574856148,2.0,55.5337753296,4.78424278728,1.20275199752,2.0,8.717798233029999,0.5329240067508171
2,351308_C0000194_SEG_UNCOMP,0.22121322650835776,0.1783546764050377,0.0520546636694,14.2538311033,4.36602167383,2.0,25.6904659271,4.95674350251,1.12839957766,2.0,8.4852809906,0.14565036750154337
3,351308_C0000194_SEG_UNCOMP,0.2946517287785981,-0.7656697498811906,0.0502023754874,14.129851224500001,6.909212254089999,2.0,30.528675079299997,5.7895249064400005,1.62121155365,2.0,13.4164075851,0.37943685503171126
4,351308_C0000194_SEG_UNCOMP,0.1982482674481492,0.4830631362878975,0.050396712216499995,14.977031656,5.38716149584,2.0,33.1058921814,4.86553259116,1.13115427497,2.0,9.38083171844,0.17271899949214398
5,351308_C0000194_SEG_UNCOMP,0.20844548278767908,0.28484301457267003,0.04860236731840001,15.5446542198,6.03353788859,2.0,38.2622528076,5.03047524761,1.1321794019700002,2.0,8.4852809906,0.22438992917561798
6,351308_C0000194_SEG_UNCOMP,0.2975272617505377,-0.4154898492419984,0.054671726753,12.4789816553,4.533341694780001,2.0,32.124755859400004,5.81200821075,1.6889553657799998,2.0,10.770329475399999,0.3386373107709552
1,351310_C0000159_SEG_UNCOMP,0.2252317406014565,0.2601699979938405,0.0468841829598,15.4480092706,4.9524854520999995,2.0,31.4960308075,5.881145614249999,1.95977491428,2.0,13.4164075851,0.21055773435500755
2,351310_C0000159_SEG_UNCOMP,0.15075716603569495,0.6952791323526958,0.036803520474699994,21.703373505300004,5.6594303643499995,2.0,35.6089859009,5.4679401925199995,1.6231757166799998,2.0,11.4891252518,0.21261575417202172
3,351310_C0000159_SEG_UNCOMP,0.22316274038763886,0.40464361819717015,0.0460641508062,15.647897438800001,4.54265118419,2.0,28.0713367462,6.06095820049,1.75098455518,2.0,10.954451560999999,0.1415583821129736
4,351310_C0000159_SEG_UNCOMP,0.2064613807589269,0.21479805099670332,0.039783487051199995,19.3742995317,7.110327913230001,2.0,43.1740646362,5.76175751413,1.46200502235,2.0,10.0,0.2770568425314174
5,351310_C0000159_SEG_UNCOMP,0.1384988114254091,1.1570669903352917,0.0373048264867,21.150729808599998,5.876955648230001,2.0,33.9411239624,5.65545304161,1.84219717848,2.0,10.3923044205,0.36619178733769703
6,351310_C0000159_SEG_UNCOMP,0.2774079640786346,-0.06301101826820972,0.046553523460999995,14.9580971514,4.71638621729,2.0,27.9284801483,6.52255405724,1.8060311667400002,2.0,11.661903381300002,0.19687120941150918
1,999998_C0000220_SEG_UNCOMP,0.13012533487617442,-0.26997950723405445,0.0179489148575,49.475064987299994,23.557135831500002,2.0,79.3473358154,6.238609512640001,1.68946003945,2.0,10.954451560999999,0.6511534182515046
2,999998_C0000220_SEG_UNCOMP,0.17063906322713726,-0.3456314849072881,0.021686641782200002,39.8421567074,23.478759946,2.0,79.4229202271,6.269178096980001,1.7521209114099998,2.0,13.5646600723,0.536597650956594
3,999998_C0000220_SEG_UNCOMP,0.12114656571119525,0.9250160651506938,0.0316820540613,26.2520352796,8.57401604917,2.0,43.2666168213,5.31157477122,1.39300568382,2.0,10.770329475399999,0.2580250607945176
4,999998_C0000220_SEG_UNCOMP,0.149746248757971,0.14218639449147907,0.0249544879068,34.3726916588,17.7828569295,2.0,77.3563156128,5.7002604984300005,1.49211329817,2.0,10.3923044205,0.33526392430159113
5,999998_C0000220_SEG_UNCOMP,0.08629743293043379,0.3163627828975669,0.0129389751098,72.1191268611,41.3736335818,2.0,122.97967529299999,5.16674713698,1.1995346758,2.0,8.24621105194,0.5308171582638167
6,999998_C0000220_SEG_UNCOMP,0.1286616272781013,0.037165367752626514,0.0152945441341,59.76634824520001,40.452197852800005,2.0,110.0,5.61644389515,1.5416288969,2.0,10.3923044205,0.5730716440889504
