BVTV,DA,E1,E2,E3,Mu12,Mu23,Mu31,Nu12,Nu13,Nu23,ROI Number,Scan,m1,m2,m3,Variation Coefficient,Group
0.3526,2.09,582.6188269861392,1567.8135563736832,2306.0320517981727,378.0795409527042,821.9699678223271,396.43922988283583,0.16548624543999474,0.08440613366098572,0.19008527432426486,6,C0001753_SEG_UNCOMP,0.63155,1.04869,1.31976,0.17149134320170314,Control
0.2037,2.315,233.61395702157432,383.99354275990083,1257.163872769486,107.16425926492883,237.06891735721817,165.8541008093783,0.22117188599978946,0.06433341214318967,0.0842226913597637,1,C0002198_SEG_UNCOMP,0.65458,0.83021,1.51522,0.12686041328557815,Control
0.1008,1.8330000000000002,92.74040236248615,161.8698606588161,487.8435725517832,53.21383996216646,99.79643764613846,59.56144335083923,0.2223977286693405,0.060300667680513835,0.08298877246337527,2,C0002198_SEG_UNCOMP,0.7237899999999999,0.9492,1.32701,0.1993557701446817,Control
0.2092,2.096,282.00256945688824,547.6717857569237,1296.0682768685415,148.20418402378272,301.6047990079112,166.16568555191802,0.22269243704049205,0.06138869856678575,0.1126692845878296,3,C0002198_SEG_UNCOMP,0.6782100000000001,0.9001299999999999,1.4216600000000001,0.17235757280886144,Control
0.1384,2.15,94.54030988899574,327.8945666990116,585.1617055453652,62.365953791340935,185.06774744214272,74.71933348001033,0.13222595353508598,0.07252086710357525,0.13994458547014266,4,C0002198_SEG_UNCOMP,0.60815,1.08425,1.3076,0.2232193435887952,Control
0.157,1.9569999999999999,204.65072481165126,369.5355044297771,906.6373584825212,99.69383909737331,196.3510592929372,108.75529336604116,0.19881684616402776,0.055344006698981235,0.10856804427077914,5,C0002198_SEG_UNCOMP,0.70049,0.9284100000000001,1.3711,0.27473499879485663,Control
0.175,2.3,169.44074598791246,404.6824827776904,979.1361307641316,79.41614112760297,241.0107334099669,114.2667417828246,0.15608752685396896,0.05553719726872175,0.1183678002945618,6,C0002198_SEG_UNCOMP,0.6329,0.9117200000000001,1.45538,0.21331601412416026,Control
0.0954,1.85,53.260063441181174,91.12480141986653,273.64605567578707,28.14087625741744,61.15935651283221,38.347356497115,0.19025757585407188,0.06408433108318128,0.11208657173414954,1,C0001792_SEG_UNCOMP,0.72622,0.93,1.34378,0.28299447360135177,Control
0.1344,2.0269999999999997,88.19678403178591,197.54162389437766,589.3023585610407,60.76921973884284,129.17399370170358,72.35829586898396,0.20609832275456047,0.05214900878405807,0.08742691568961937,2,C0001792_SEG_UNCOMP,0.68124,0.9381,1.38066,0.3045186875723809,Control
0.1699,2.283,115.90455112587534,346.0617511060913,815.0241694538906,77.033541330785,207.34868076485557,91.0629425022752,0.16107938206687766,0.05475803207576148,0.1113738150262436,3,C0001792_SEG_UNCOMP,0.60887,1.0010700000000001,1.3900700000000001,0.2723649505870729,Control
0.1338,1.993,86.48678481867522,150.0659710322814,622.1881459120087,42.759279085482056,99.05119726530927,72.89945187785138,0.1910386814627987,0.05477419942557185,0.0687679828456611,4,C0001792_SEG_UNCOMP,0.7229399999999999,0.8359,1.44116,0.20461657548044598,Control
0.1177,1.994,66.05639319606118,117.7552754578943,370.12766921005766,37.014549852218316,83.65959700643594,44.21348988082443,0.2095446845975432,0.06333549424152732,0.09902403303110298,5,C0001792_SEG_UNCOMP,0.6552,1.0386,1.3062,0.3211024533132573,Control
0.1514,1.9269999999999998,136.1439891091728,157.49959359031,720.4864905503398,70.77255711813669,116.5448400005068,94.59436399311231,0.30612252069676266,0.04533226339644378,0.07807321744433235,6,C0001792_SEG_UNCOMP,0.74778,0.81121,1.4410100000000001,0.16959938410722258,Control
0.2999,1.9809999999999999,578.0620999683737,693.2715979897116,1995.262457164343,285.40524409913684,457.3186187585114,389.04690307655466,0.32426769553836643,0.08618576204037852,0.10138601222390872,1,C0001944_SEG_UNCOMP,0.72621,0.83515,1.43864,0.09017319559522838,Control
0.3608,2.327,636.8323006274005,1459.5929962058826,2593.049002404726,352.98626351886236,767.8913743855902,415.2415058908706,0.1908338797200023,0.0798964498968543,0.1509972962657517,2,C0001944_SEG_UNCOMP,0.61729,0.94647,1.43624,0.10242035339462706,Control
0.2767,2.186,331.6383240792435,730.9682879670175,1649.5490087247974,183.235067548304,446.9534792300993,229.73590544423,0.2136129826249508,0.06219358758482847,0.12341251731124114,3,C0001944_SEG_UNCOMP,0.64237,0.9535100000000001,1.40412,0.054672698445830274,Control
0.2163,2.364,175.0927907404857,444.8752877434532,1260.7679653889834,110.85464141157956,271.9585901265028,133.58639799468102,0.1930777834605394,0.04734888331087934,0.09645625789805866,4,C0001944_SEG_UNCOMP,0.60937,0.95011,1.44052,0.09494479107937988,Control
0.1987,2.175,175.36725534301846,394.89423731479934,1061.1759743272128,113.66102405078009,258.03462319675333,130.56667339067926,0.22132881681130065,0.05042841863834735,0.10799816840467348,5,C0001944_SEG_UNCOMP,0.64276,0.9591299999999999,1.39811,0.15467347319782854,Control
0.2776,2.259,339.16199541888403,805.5532539287401,1779.1980995948236,180.21308523072784,458.6614450137412,231.4949428871389,0.1756498766546287,0.05877760769299635,0.12734182774590566,6,C0001944_SEG_UNCOMP,0.63583,0.92771,1.43646,0.17874255465786754,Control
0.1127,1.9240000000000002,71.70069647456721,126.08924911685726,364.60306059197745,40.17264627155072,76.81099410813842,45.83402393929562,0.20077719119486653,0.040734682222631616,0.09753592930022206,1,C0001552_SEG_UNCOMP,0.70505,0.9383799999999999,1.35657,0.35353393122092003,Control
0.2584,2.0140000000000002,445.3785413117189,668.3767006922701,1677.6397572165195,217.60092151715062,371.8161164432933,308.2674449893682,0.24343464856643204,0.08044833973922014,0.1103996656003212,2,C0001552_SEG_UNCOMP,0.7177100000000001,0.8369,1.44539,0.26252424088938675,Control
0.0783,1.801,25.349183496509852,54.24456321616453,167.91422249564687,16.307516003055166,29.050582237856755,15.375398846866007,0.16916361300315622,0.034402515000005164,0.07373259467818145,3,C0001552_SEG_UNCOMP,0.73698,0.9357700000000001,1.32725,0.4634889884601389,Control
0.2214,1.901,273.26338614328955,338.56331567163863,1296.925938040334,128.87327910401268,222.9753936022951,211.82161084877416,0.27704164475634585,0.06434715248398487,0.07624466129926391,4,C0001552_SEG_UNCOMP,0.75957,0.7965,1.44393,0.2415541407805581,Control
0.0936,1.7930000000000001,35.84744465548313,58.929472334861536,212.90035308433963,19.937701356257307,36.28924334742916,24.105582626829577,0.19994449499356914,0.04750896487697325,0.08561101474555997,5,C0001552_SEG_UNCOMP,0.74932,0.90728,1.3434,0.26491316010997684,Control
0.2202,1.913,297.36433126997883,476.4095140854717,1252.6791734967576,165.53639814379838,273.9594201847443,203.08791315326042,0.22856942037146105,0.07413999129991934,0.10212588230178997,6,C0001552_SEG_UNCOMP,0.72837,0.8783200000000001,1.3933200000000001,0.29603843706148764,Control
0.1821,1.994,183.43125556730863,403.2676882926146,815.8753388242026,92.73919009354178,211.3406630513613,123.80445183427679,0.17402627127099793,0.07233769043713548,0.12434758290299698,1,C0001896_SEG_UNCOMP,0.6822600000000001,0.9575799999999999,1.36016,0.17077865858058933,Control
0.2025,1.999,250.3061298525573,493.10138489045744,942.7927180857167,131.10772638402884,300.08964077184015,159.65608451396983,0.18062691603639824,0.0874437281153354,0.15057335242819125,2,C0001896_SEG_UNCOMP,0.66761,0.9975799999999999,1.33481,0.23326442825526075,Control
0.11199999999999999,1.614,101.30407449189121,163.68742180690427,315.84348474145764,52.87904247566775,94.86992363924908,60.585688254728495,0.17691761554391408,0.0892087138149159,0.14291862788308035,3,C0001896_SEG_UNCOMP,0.77928,0.9632,1.25752,0.2861993946992137,Control
0.2195,2.15,271.59258602402326,513.0018334869098,1336.7164472562476,157.53531895816678,307.26397335786066,198.6613798274473,0.21972639355406656,0.0676200861643781,0.09747773309938614,4,C0001896_SEG_UNCOMP,0.66789,0.8963399999999999,1.43577,0.18477405370319847,Control
0.3027,2.121,627.4155246834034,1154.905620151745,2095.945396952241,306.0671201409177,554.4172089598815,373.62327770799226,0.2109202092771123,0.09539928992882496,0.13345331322366755,5,C0001896_SEG_UNCOMP,0.67167,0.9040100000000001,1.42432,0.18995653105519664,Control
0.2541,2.1390000000000002,356.20483135457533,675.262146704136,1640.2050615959383,213.8053414415321,409.3374955645304,264.48974424309284,0.2556778842719771,0.07120739950077577,0.1031454689951501,6,C0001896_SEG_UNCOMP,0.6691,0.89992,1.43097,0.16636950977726558,Control
0.2526,2.299,349.08287790915665,845.6792260297934,1783.3936037773974,216.40187229672887,497.9560262196069,243.99080811570246,0.2176279522085416,0.059706104654277815,0.1293228807780161,1,C0001862_SEG_UNCOMP,0.61452,0.9725799999999999,1.41289,0.1481718035663435,Control
0.2934,2.296,509.81297059492204,917.5025473572913,2121.601362743259,266.53105027395964,562.9124106602492,332.3433685162147,0.2416290842564409,0.0662216645323943,0.12094586966670352,2,C0001862_SEG_UNCOMP,0.63736,0.8992100000000001,1.46343,0.15726894490573154,Control
0.2306,2.046,360.362568586182,593.1002603104413,1553.0516616220154,204.8638740099868,361.6673575625537,248.31442193991413,0.2944362637030845,0.06711841491729678,0.09916556780978032,3,C0001862_SEG_UNCOMP,0.69743,0.87565,1.42693,0.1977010667459164,Control
0.3275,2.303,597.929818574529,1274.385272801908,2433.91290879221,301.45764489131125,742.2728197205763,378.5184989929565,0.20684986595057656,0.07468302609545696,0.14800867461862108,4,C0001862_SEG_UNCOMP,0.62616,0.93176,1.44208,0.16526585574299746,Control
0.2435,2.228,403.39073341085486,861.2916231039023,1741.374597117737,202.05374962669117,517.7735787117988,267.9397454606444,0.20274678609401672,0.07081564428963448,0.1396985404073373,5,C0001862_SEG_UNCOMP,0.64131,0.92975,1.4289399999999999,0.1040029821784833,Control
0.1739,1.74,244.18006318392503,305.7061918738812,919.8233125370517,124.95589485441387,204.6596967202473,161.28683277009608,0.323558729187985,0.08197948543317664,0.09891464269119858,6,C0001862_SEG_UNCOMP,0.77468,0.87754,1.3477700000000001,0.12529798482623158,Control
0.1322,1.629,88.21010621391348,137.89859667761564,317.01632006761866,33.41089690636189,62.604156114894934,48.36913545903883,0.1417244197345982,0.07334624199346307,0.10169476680789914,1,C0001696_SEG_UNCOMP,0.78532,0.93555,1.2791299999999999,0.21221198193132065,Control
0.1454,1.619,98.59475033519631,164.67247452535256,354.4297209415062,48.05959315563757,74.84218470123416,50.61497360540386,0.1758068813605998,0.06217329404048221,0.09266228247211053,2,C0001696_SEG_UNCOMP,0.7759199999999999,0.9676299999999999,1.25645,0.3101195140203118,Control
0.1457,1.845,93.378447042501,160.0127773083087,403.4480722246336,42.05935692656541,90.97204492229832,47.25017965974514,0.18311294003059114,0.05035596137155522,0.1053318171890506,3,C0001696_SEG_UNCOMP,0.71315,0.9711799999999999,1.3156700000000001,0.21437579018157388,Control
0.0859,1.787,30.13033359236777,58.943782212201775,218.8474700807724,18.69484163141465,32.46268010475628,20.681492107041766,0.1822184150947412,0.03839221021344458,0.0565291916815587,4,C0001696_SEG_UNCOMP,0.74069,0.9359700000000001,1.32334,0.31910384389861435,Control
0.2147,2.079,172.30942836128983,408.8705809015668,891.5159982476198,100.59261032558732,228.7408627991108,109.18456999058408,0.1788044551433476,0.05437967863368592,0.12007867612937805,5,C0001696_SEG_UNCOMP,0.65649,0.9785,1.36501,0.18727396261790247,Control
0.1888,1.906,135.0907696845034,303.5264105952253,644.8815011217014,68.44961657830089,161.92804981174126,84.84311476584992,0.14625691098014496,0.062307354279247676,0.11136292719824736,6,C0001696_SEG_UNCOMP,0.6897,0.99564,1.31466,0.18663979600655325,Control
0.3281,2.15,498.4276888110872,1421.1269793398644,2186.888555976363,270.7933085167969,701.7907067642567,317.2769230993408,0.1563830157600103,0.07529081882154115,0.1666589050337457,1,C0002094_SEG_UNCOMP,0.63334,1.0052299999999998,1.36143,0.13387987619983066,Control
0.2247,2.231,206.0562207738517,908.1230824974748,1421.7724201149906,140.84124491162908,474.5983633003223,154.5075594527371,0.1055203328656647,0.05120073099375738,0.17805402664324407,2,C0002094_SEG_UNCOMP,0.6050399999999999,1.04501,1.34995,0.1523259424073265,Control
0.2215,1.953,326.80558965889304,688.1776642792228,1307.1355870677255,170.66215859720327,387.8347616952595,217.82103889273887,0.19919601547079646,0.07698639082790497,0.1455309501172555,3,C0002094_SEG_UNCOMP,0.69809,0.9386,1.36331,0.2555942676049812,Control
0.2312,1.892,356.24983302616545,627.7819701039087,1301.227275873531,220.2489286049617,378.66219034710883,225.8110060768829,0.2686890482895513,0.06971563618541192,0.13891871566920092,4,C0002094_SEG_UNCOMP,0.71714,0.92595,1.3569200000000001,0.2393056923909508,Control
0.318,1.985,638.7474139633853,859.8456184770148,2160.1262947430164,244.7951080168976,507.5411949573709,338.20739961671035,0.2198112493341601,0.07370580055954565,0.12466040458329647,5,C0002094_SEG_UNCOMP,0.71613,0.8624700000000001,1.42141,0.09433171379315357,Control
0.1621,2.0469999999999997,205.2762988735368,404.9283228758802,923.1502096059463,79.96079404544665,230.70270223142958,115.21661163367297,0.14165396713607695,0.06900269344329253,0.13569485786168234,6,C0002094_SEG_UNCOMP,0.68486,0.9134899999999999,1.40165,0.1879706641672539,Control
0.2038,1.944,236.02202592800847,376.9200351829069,1026.127176700877,100.01036784263927,193.33847617575498,128.02308941000726,0.19891854604319828,0.0684919761669578,0.08969388563676015,1,C0001844_SEG_UNCOMP,0.70367,0.9285100000000001,1.36782,0.15909215370640087,Control
0.2698,2.072,419.6765703274947,714.0060085582656,1695.387994783549,197.6956153866735,346.27697486749986,246.09695074803832,0.2087047489835552,0.07608004038948284,0.09884856355427593,2,C0001844_SEG_UNCOMP,0.68414,0.8984700000000001,1.41739,0.17926897737516398,Control
0.2029,2.0180000000000002,165.30910311923677,357.6045073471472,828.9633105559982,91.28874304380672,206.89478306677262,105.36325099173722,0.19265919325899933,0.05440879141368263,0.11449588078619545,3,C0001844_SEG_UNCOMP,0.67182,0.97236,1.35582,0.1814455667126158,Control
0.3269,2.074,665.0019911981094,850.1074675038043,2242.2807536119612,301.116678689193,510.1373768870628,395.04408327711644,0.2661257859090144,0.08186230856134945,0.11110501740171927,4,C0001844_SEG_UNCOMP,0.70445,0.83431,1.46125,0.2266456470306577,Control
0.2272,2.092,207.586387130122,610.6732730171221,1091.0777075474948,149.74128662231786,351.9893702888027,154.21897313661395,0.16553950286013286,0.06396838091809627,0.1552281614452817,5,C0001844_SEG_UNCOMP,0.6362399999999999,1.0325,1.33126,0.23045115496219745,Control
0.2724,2.146,335.4978152098588,718.978553008624,1480.2061221129966,203.059842227742,404.94497677221113,221.96731145739048,0.19740830731253967,0.06316952797814089,0.1335003890750996,6,C0001844_SEG_UNCOMP,0.64447,0.97275,1.38278,0.21188173089505635,Control
0.2005,1.912,331.58337022205865,568.8393315752205,1145.4563221878755,149.6491255108857,301.45220814440427,170.61626115768613,0.21634819037197306,0.08088390071525806,0.13375384747496305,1,C0001592_SEG_UNCOMP,0.70568,0.94489,1.34943,0.16990285934286392,Control
0.2264,2.025,345.9369599022461,743.9159259214177,1325.9423671651607,177.52058421995144,391.44634255401047,183.07091127714176,0.19769712448957893,0.07415325760901133,0.15766344578809238,2,C0001592_SEG_UNCOMP,0.66684,0.9828,1.35037,0.16947400713968336,Control
0.2056,1.9909999999999999,355.6044702087259,502.3631719018858,1288.4963050136778,166.02930899766338,300.3356899579798,187.0060314159726,0.26409299207218484,0.06247584988828817,0.12308056327606155,3,C0001592_SEG_UNCOMP,0.70175,0.9013399999999999,1.39691,0.235953536407968,Control
0.3105,2.241,566.2704462540515,1318.7421273900588,2195.481715249638,288.7945649756073,661.4410908672454,346.57778135652376,0.17385517453471602,0.08311864796631388,0.1587089058951992,4,C0001592_SEG_UNCOMP,0.63051,0.95681,1.41268,0.12574278460895502,Control
0.2328,2.142,449.22295880685965,757.7834180810443,1543.9949284355976,186.1655596298032,371.07174555483437,250.75436435924712,0.1917011862331506,0.08676686673506774,0.12443790642000528,5,C0001592_SEG_UNCOMP,0.67514,0.8785799999999999,1.44628,0.33807889234306177,Control
0.2656,2.1180000000000003,526.9646836717044,924.8237663120717,1851.796653344502,243.4062432305661,501.5603888027217,321.2069323459622,0.21659069138876602,0.08043754908309546,0.14334167714761634,6,C0001592_SEG_UNCOMP,0.6842,0.8667,1.4491,0.28995379460048376,Control
0.2757,1.829,514.5975604360483,745.1580292115508,1732.1786187303796,218.09019846292682,373.6747065866277,291.9240490977497,0.2370944011745985,0.08942219591675946,0.10972121879640476,1,C0001927_SEG_UNCOMP,0.7588199999999999,0.85311,1.3880700000000001,0.10463610287984344,Control
0.3223,2.0980000000000003,546.1442298317601,1188.0380464854006,2141.197005609958,273.2190581223238,619.5631574862955,352.03134843731226,0.15843776472138138,0.08599109194114979,0.15136319111446106,2,C0001927_SEG_UNCOMP,0.65725,0.96357,1.3791799999999999,0.18979509935786645,Control
0.2794,1.837,466.30482940132936,863.8665446455153,1560.8371622382026,229.88893215370152,449.75972743852753,247.66852524315,0.20191378423983194,0.08313453046763104,0.1455553827074186,3,C0001927_SEG_UNCOMP,0.71186,0.98054,1.30759,0.1270386764384708,Control
0.2761,1.6909999999999998,552.663792034042,733.3276276459952,1655.0056353221896,229.1177779227021,375.95850526952853,287.12414842674576,0.26663288813951824,0.08686007294139242,0.11812623522124488,4,C0001927_SEG_UNCOMP,0.78276,0.89355,1.32369,0.11598835875674048,Control
0.3315,2.063,530.9646988667946,1368.8353316857206,2008.5329110106952,319.9559648236761,689.2023888126117,345.7254691145195,0.16478036058759893,0.09526268642184696,0.18109069766028071,5,C0001927_SEG_UNCOMP,0.63825,1.0452299999999999,1.3165200000000001,0.1140421181056811,Control
0.3122,1.992,472.08867485858,1094.3341250856495,1901.5847377333075,292.2220125413749,600.2736115465036,298.9840085898353,0.20452764734919845,0.07609921224738525,0.15150943534082625,6,C0001927_SEG_UNCOMP,0.65208,1.0493,1.29862,0.0748359149145955,Control
0.0693,1.982,29.47714776977313,53.865621002573526,166.1041763280454,17.533785138731638,33.745261178102695,18.940950155747945,0.16960226769568615,0.04371024566199549,0.09077821399817404,1,C0001635_SEG_UNCOMP,0.67803,0.97839,1.34358,0.2211688523601256,Control
0.092,1.78,62.54275843809539,129.38864595206024,331.6724872838767,28.403562617997324,52.777527974002645,28.941728257386323,0.15846947011756515,0.0421718246550923,0.08106342363885746,2,C0001635_SEG_UNCOMP,0.74874,0.91875,1.33251,0.18918374853983846,Control
0.0688,1.87,42.68256501825636,58.317535958809,288.1479782115341,25.064087128167905,39.30493373480515,23.802349940126124,0.28096951995113445,0.03625771981275848,0.05437870275339012,3,C0001635_SEG_UNCOMP,0.70327,0.9816,1.31513,0.4842711850114103,Control
0.0856,2.016,44.059414849694264,95.88063238055572,264.7841362491874,30.65720514079381,67.24627567727235,37.11479523804229,0.18013325584773565,0.059637953710412375,0.0965272110677891,4,C0001635_SEG_UNCOMP,0.66646,0.99013,1.3434,0.3067508159865357,Control
0.0754,1.651,66.83227968005765,117.5872048129961,243.59046566989122,32.72191193732151,42.37866180295772,29.183756804073443,0.19685358263879432,0.06582096168150901,0.083035054866294,5,C0001635_SEG_UNCOMP,0.77323,0.9505100000000001,1.27627,0.45587711535068,Control
0.1464,1.83,166.46509115046098,330.6390311363231,693.7939857306378,79.88647803110116,140.8418827886825,85.81997708781749,0.1512183504539355,0.06365296458714265,0.10116350782071057,6,C0001635_SEG_UNCOMP,0.71755,0.96955,1.31291,0.27035973261492074,Control
0.3257,1.99,712.5927537938913,982.6379797806748,2268.4978354488385,338.45516430808965,552.441473872792,467.6552634026588,0.2792211455257181,0.09796072540770713,0.11390304177129446,1,C0002152_SEG_UNCOMP,0.72115,0.84345,1.4354,0.13695488212165036,Control
0.3565,2.141,710.2374269370589,1142.1918683218275,2564.389223691558,391.4326729174728,672.3739567264684,482.2667572603624,0.2741031566366868,0.08600772860889756,0.1190650073387524,2,C0002152_SEG_UNCOMP,0.67875,0.8679899999999999,1.45326,0.08451663144300907,Control
0.1977,2.171,190.07408469996525,499.02210408169714,990.6146140317333,104.05016396895081,262.14895691023395,128.84203796674223,0.15742509136718466,0.06039557862188408,0.13314462458973478,3,C0002152_SEG_UNCOMP,0.63495,0.9864799999999999,1.37857,0.24094118583976604,Control
0.2291,1.85,376.91618525653536,434.9906831569048,1388.764532220553,194.09263225475868,264.8409671996143,255.90452040030624,0.33972419433436635,0.08286321890127216,0.0784138812507298,4,C0002152_SEG_UNCOMP,0.7672899999999999,0.8132,1.41951,0.2331423344555554,Control
0.2075,1.829,248.9934633473096,540.4086563257705,1101.5036595731149,153.15333865371122,321.8431357650528,178.7407441443384,0.1950747173179698,0.07485254536419207,0.1501340666140771,5,C0002152_SEG_UNCOMP,0.72007,0.96291,1.31702,0.19886624696906446,Control
0.2054,2.056,247.16730564161918,500.59537839425553,1147.2347061516175,135.78046424941343,274.6944272339046,160.7583519244574,0.19465160912035973,0.06948390422812467,0.12700021923376345,6,C0002152_SEG_UNCOMP,0.68037,0.9209299999999999,1.3987,0.15897643020290927,Control
0.2905,2.064,463.05952839181305,967.5797821921412,1747.7394947298162,209.72216668531448,484.48370330341623,279.11681408653453,0.1703658051151919,0.08878884877224141,0.1382961637359026,1,C0001867_SEG_UNCOMP,0.67673,0.92666,1.3966100000000001,0.14209431049687607,Control
0.2571,1.88,431.67785519207877,613.6672194548113,1573.3934061643115,188.7132989131528,308.50850414864016,249.17177700631402,0.22306479588895664,0.07913485723541731,0.09244016007675684,2,C0001867_SEG_UNCOMP,0.74293,0.86014,1.39694,0.17470072927270666,Control
0.2884,1.915,501.9610158387445,822.0105099391149,1761.830776068891,242.813713996057,381.9039751286477,279.81646954292216,0.2090952923153701,0.08073288847661672,0.10579484018466837,3,C0001867_SEG_UNCOMP,0.72601,0.8839100000000001,1.39008,0.1679444838173128,Control
0.2761,2.1319999999999997,375.98055001473364,975.3707309438668,1634.6381931321362,185.68126907214688,475.2483336788831,233.02720082806061,0.14446972028994767,0.08308761007380945,0.14674467192644866,4,C0001867_SEG_UNCOMP,0.64581,0.9771799999999999,1.37701,0.10814752987151988,Control
0.2796,2.113,396.47010362239337,699.0413998173026,1762.1677619304514,222.6036114363913,401.5501191248187,253.7173178654517,0.23857278827213,0.06661176338979256,0.10683769599692916,5,C0001867_SEG_UNCOMP,0.6728,0.90548,1.42171,0.08070375940492971,Control
0.2376,1.859,360.80557941126364,572.9192338249093,1289.9456803974049,159.93840222734897,235.7414943815268,180.95782440230087,0.21178224870262752,0.07788893772903119,0.08983509310616493,6,C0001867_SEG_UNCOMP,0.74021,0.88405,1.37574,0.1327964447528486,Control
0.163,2.181,149.69853275581275,310.6972211939585,811.2675514761627,86.0715871925584,223.3441396152724,97.66039046407414,0.1978756223996535,0.053579259775141455,0.12899447398963634,1,C0001831_SEG_UNCOMP,0.62487,1.01234,1.36279,0.25439735019966536,Control
0.0657,1.617,45.887063504115524,62.87872190846771,118.83429063917058,19.73025585777464,26.32418372307536,19.453796209505388,0.1987462523921594,0.09071115787564993,0.11603676089621914,2,C0001831_SEG_UNCOMP,0.7643399999999999,0.99959,1.23607,0.3349042615980476,Control
0.1349,1.72,172.75412024720134,250.07457080585843,572.4749659916449,84.37195244095919,103.69832605446364,83.50392800684584,0.2449697965522969,0.07650084266370531,0.0824401527254069,3,C0001831_SEG_UNCOMP,0.75889,0.9358200000000001,1.30529,0.3330365448456988,Control
0.0979,2.135,57.10876413876482,109.65870681671305,384.6200512559573,36.63236563769612,89.64610214548655,39.430453919504146,0.2284113728730633,0.032579621680393266,0.12293889391036444,4,C0001831_SEG_UNCOMP,0.64423,0.98056,1.37521,0.3004136276354536,Control
0.0688,1.5759999999999998,33.070280637825796,75.4175839801832,129.36756231101234,17.705378012321027,25.654503177327644,16.77505861479812,0.13809186445883495,0.06741090698818226,0.09878479195960337,5,C0001831_SEG_UNCOMP,0.7826,0.9841799999999999,1.2332299999999998,0.3548265667711917,Control
0.0685,1.945,25.712521442709605,55.77259110523016,138.4209324262487,14.690524347720736,33.105683625857395,18.43597164735252,0.15120029047309969,0.07927410919421374,0.12932563010326428,6,C0001831_SEG_UNCOMP,0.67766,1.0045,1.31784,0.5171467625946999,Control
